$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44382.04,19.98,17.98,0.38,0.42,7.67,608.39
44382.08,19.42,18.02,0.49,0.16,7.65,608.15
44382.12,19.13,18.01,0.54,0.41,8.36,607.83
44382.17,18.28,17.6,0.57,0.55,9.47,607.94
44382.21,18.4,17.71,0.47,0.51,10,608.05
44382.25,18.22,16.88,0.22,0.77,9.72,608.67
44382.29,18.34,17,0.96,0.03,9.59,608.81
44382.33,17.98,17.06,1.05,0.52,9.69,609.03
44382.38,18.57,17.83,0.89,0.71,7.63,608.79
44382.42,24.59,18.74,0.59,0.45,6.08,608.76
44382.46,24.89,18.9,0.44,1.41,6.32,608.8
44382.5,25.23,18.91,0.99,0.79,3.86,608.85
44382.54,26.8,18.8,1.26,0.82,6.95,608.71
44382.58,27.04,18.57,1.56,0.94,7.41,608.25
44382.62,27.33,18.32,1.39,0.99,6.72,608.03
44382.67,27.79,19.12,1.53,1.07,7.69,607.77
44382.71,27.27,18.35,1.68,0.83,8.49,607.66
44382.75,25.53,16.83,1.86,0.46,9.52,607.19
44382.79,25.46,16.5,1.12,0.74,9.43,607.77
44382.83,25.68,15.58,0.85,2.86,9.61,608.9
44382.88,25.53,16.94,0.97,1.57,9,609.32
44382.92,24.58,16.81,1.32,1.77,1.25,609.93
44382.96,21.26,15.87,0.91,2.61,0.36,610.07
44383,20.95,16.05,0.87,3.12,0.39,610.22
44383.04,19.91,16.13,0.9,0.27,0.76,610.04
44383.08,19.6,16.22,0.89,0.47,1.1,609.92
44383.12,18.98,16.2,0.93,0.62,0.73,609.71
44383.17,16.87,15.28,0.97,0.69,8.71,609.61
44383.21,15.36,14.51,1.22,0.65,10,609.52
44383.25,16.86,14.84,1.13,0.61,10,610.05
44383.29,16.79,15.17,1.48,0.54,10,610.3
44383.33,16.67,15.07,1.53,0.66,10,610.14
44383.38,17.76,16.24,1.21,0.6,9.91,610.13
44383.42,24.95,18.45,0.89,0.68,0.56,609.92
44383.46,25.89,15.27,0.48,1.4,0.01,610.13
44383.5,26.6,13.63,0.81,2.87,0.07,610.14
44383.54,29.88,10.85,1.05,2.97,0.1,610.07
44383.58,29.87,11.31,0.94,3.05,0.04,609.51
44383.62,29.9,11.65,1.06,3.01,0,609.06
44383.67,30.52,10.89,1.2,0.01,0,608.83
44383.71,30.65,11.23,1.29,0.1,0,608.16
44383.75,27.76,11.53,1.53,0.23,0,608.58
44383.79,27.88,10.07,1.19,0.36,0,607.89
44383.83,28.93,8.97,1.15,0.39,0,608.57
44383.88,28.21,10.01,0.85,0.09,0,609.04
44383.92,26.52,11.31,0.39,2.59,0,609.43
44383.96,22,11.7,0.5,0.16,0,610
44384,21.69,11.77,0.48,0.45,0,609.79
44384.04,20.46,12.1,0.59,0.57,0.08,609.9
44384.08,19.91,12.23,0.73,0.51,0,609.62
44384.12,19.53,12.23,0.82,0.56,0,609.55
44384.17,18.06,12.21,0.84,0.61,0,609.37
44384.21,17.98,12.16,0.99,0.6,0,609.44
44384.25,19.29,12.71,1.41,0.74,0,609.08
44384.29,18.13,13.41,1.32,0.66,0,609.66
44384.33,18.91,13.62,1.05,0.56,0,609.39
44384.38,19.81,14.23,0.63,0.02,0,609.4
44384.42,25.99,13.35,0.61,1.25,0,609.45
44384.46,26.25,12.69,1.15,0.58,0,609.6
44384.5,26.42,12.38,1.48,0.4,0,609.62
44384.54,29.68,11.68,1.56,0.46,0,609.41
44384.58,29.59,12.05,1.6,0.58,0,609.18
44384.62,29.46,12.51,1.71,0.56,0,608.78
44384.67,29.03,12.71,1.87,0.66,0,608.45
44384.71,29.23,12.5,2.02,0.59,0.03,608.03
44384.75,26.56,11.89,1.82,0.54,3.12,608.38
44384.79,26.77,11.14,1.49,0.66,0.19,608.04
44384.83,28.33,9.72,1.4,0.7,0.01,608.98
44384.88,27.85,10.94,0.92,0.5,0.26,609.46
44384.92,26.86,12.34,0.52,1.68,0.1,609.91
44384.96,22.74,12.23,0.69,2.62,0.08,610.34
44385,22.38,12.53,0.76,3.08,0.01,610.41
44385.04,21.15,12.75,0.73,0.21,0.11,610.54
44385.08,20.88,12.81,0.76,0.41,0,610.11
44385.12,20.54,12.89,0.9,0.55,0.19,609.9
44385.17,19.19,13.12,0.92,0.6,0.03,609.52
44385.21,18.92,13.16,1.09,0.59,0.24,609.58
44385.25,19.86,12.72,0.77,0.65,0.21,609.58
44385.29,18.27,14.16,0.81,0.64,0.28,609.59
44385.33,19.55,13.95,0.77,0.52,0.32,609.82
44385.38,20.71,13.89,0.33,3.05,0.13,609.76
44385.42,26,13.12,0.28,0.2,0.08,610.3
44385.46,26.05,13.23,0.79,0.28,0.43,610.25
44385.5,26.17,13.28,1.2,0.36,4,610.2
44385.54,28.66,11.97,1.29,0.35,3.15,609.85
44385.58,28.42,12.25,1.28,0.28,2.71,609.49
44385.62,28.45,12.5,1.29,0.25,2.44,609.06
44385.67,28.86,12.41,1.25,0.33,1.64,608.76
44385.71,28.83,12.61,1.23,0.48,1.9,608.24
44385.75,26.04,13.91,1.62,0.46,2.27,608.37
44385.79,26.21,13.16,1.23,0.93,1.12,607.69
44385.83,27.16,11.65,1.25,0.79,1.02,608.39
44385.88,26.61,12.19,1.07,1.11,0.71,608.67
44385.92,25.23,12.87,0.81,0.85,1.09,609.24
44385.96,22.18,13.89,0.58,1.89,0.88,609.53
44386,22.05,13.91,0.64,2.89,0.5,609.47
44386.04,21.31,13.86,0.72,0.13,0.1,609.41
44386.08,21.09,13.88,0.82,0.38,0.11,609.03
44386.12,20.83,13.9,0.9,0.57,0,608.62
44386.17,19.8,13.69,0.88,0.64,0.01,608.41
44386.21,19.62,13.72,0.92,0.67,0.08,608.37
44386.25,20.42,14.39,0.97,0.62,0.08,608.3
44386.29,18.94,15.39,0.95,0.63,0.08,608.4
44386.33,20.46,15.56,0.85,0.61,0.09,608.37
44386.38,21.78,15.74,0.49,0.71,0.08,608.42
44386.42,26.03,15.78,0.26,2.21,0.01,608.77
44386.46,26.13,15.68,0.63,2.95,0.59,608.63
44386.5,26.1,15.12,0.88,2.96,2.54,608.54
44386.54,28.12,14.65,0.96,0.05,2.27,608.27
44386.58,28.27,14.5,1.06,0.14,2.63,607.74
44386.62,28.12,14.49,1.15,0.3,3.46,607.57
44386.67,28.97,14.25,1.36,0.41,5.41,606.96
44386.71,28.35,15.17,1.57,3.06,7.58,606.86
44386.75,24.92,17.95,1.51,0.05,6.7,606.63
44386.79,24.64,17.78,0.93,3.06,6.19,606.71
44386.83,25.49,18.13,0.62,2.27,5.45,607.31
44386.88,25.66,18.51,0.58,2.83,5.75,607.72
44386.92,25.16,18.8,0.43,0.57,4.03,608.23
44386.96,22.76,18.18,0.94,0.36,5.13,608.72
44387,22.55,18.23,1.17,0.73,3.97,608.7
44387.04,21.72,18.05,1.37,0.77,3.53,608.46
44387.08,21.48,17.9,1.45,0.8,1.63,607.91
44387.12,21.12,17.78,1.55,0.89,1.86,607.74
44387.17,20.2,17.3,1.66,0.9,1.52,607.49
44387.21,19.78,17.16,1.74,0.89,0.13,607.44
44387.25,19.85,16.81,1.65,0.82,0,607.66
44387.29,20.36,17.26,1.26,0.81,0.32,607.57
44387.33,20.93,18.08,1.36,0.71,0.52,607.73
44387.38,21.81,18.22,1.25,0.89,0.01,607.97
44387.42,25.68,18.14,1.24,1.09,0.27,608.08
44387.46,26.19,17.84,1.19,1.11,1.27,608.23
44387.5,26.33,17.49,1.07,1.29,1.57,607.99
44387.54,29.03,17.03,0.83,1.44,1.41,607.71
44387.58,29.23,16.69,0.76,1.5,3.28,607.17
44387.62,28.88,16.49,0.71,2.18,3.65,606.87
44387.67,30.37,16.52,0.96,2.33,3.75,606.72
44387.71,30.47,16.66,0.94,2.44,2.55,606.24
44387.75,28.62,16.11,1.51,0.38,7.59,606.24
44387.79,27.77,17.22,0.88,0.31,7.36,606.1
44387.83,28.27,16.65,1.23,0.6,7.23,606.66
44387.88,28.03,17.31,0.82,1.02,5.55,606.79
44387.92,26.85,18.04,0.47,3.05,3.33,607.37
44387.96,24.27,17.95,0.61,1.11,2.85,607.85
44388,24.18,18.01,1.2,1.01,3.95,607.56
44388.04,23.62,17.77,1.43,0.94,6.09,607.41
44388.08,23.37,17.57,1.62,0.92,8.27,607.19
44388.12,22.93,17.37,1.65,0.92,8.09,606.86
44388.17,21.65,16.8,1.69,0.87,7.77,606.71
44388.21,21.32,16.58,1.75,0.87,6.25,606.67
44388.25,21.2,16.67,1.68,0.97,7.32,606.51
44388.29,20.93,17.24,1.88,0.91,5.4,606.49
44388.33,21.96,17.27,1.62,0.81,4.93,606.65
44388.38,22.92,17.88,1.55,0.87,5.01,606.42
44388.42,27.46,17.05,1.63,0.81,5.37,606.53
44388.46,27.86,16.71,1.54,0.76,4.87,606.64
44388.5,28.55,16.33,1.58,0.67,5.78,606.52
44388.54,31.76,15.6,1.39,0.88,6.13,606.37
44388.58,32.38,15.09,1.38,1.08,5.9,605.95
44388.62,32.54,14.82,1.35,1.24,5.46,605.66
44388.67,33.54,14.13,1.21,1.19,5.97,605.38
44388.71,33.31,13.99,1.02,1.2,4.23,605.26
44388.75,30.76,14.89,1.82,1.92,8.17,606.46
44388.79,31.1,14.52,0.99,1.19,6.75,606.12
44388.83,31.18,13.65,0.94,1.28,8.21,606.37
44388.88,30.61,14.62,1.06,1.26,9.6,606.5
44388.92,29.71,15.75,0.68,1.11,9.65,607.05
44388.96,26.41,16.75,0.5,1.45,9.32,607.43
44389,26.07,17.04,0.91,1.03,9.11,607.26
44389.04,25.52,17.03,1.09,0.89,8.72,607.36
44389.08,25.08,16.64,1.38,0.97,9.06,606.86
44389.12,24.94,16.21,1.37,0.87,9.89,606.55
44389.17,23.26,15.84,1.48,1.02,10,606.32
44389.21,22.63,15.61,1.54,1.02,10,606.29
44389.25,22.89,16.16,1.39,1.04,10,605.83
44389.29,22.42,17.11,1.59,1.08,10,606.75
44389.33,23.64,16.47,1.41,1.12,10,606.73
44389.38,24.87,16.89,1.31,1.15,10,606.66
44389.42,28.72,16.54,1.45,1,10,606.92
44389.46,28.98,16.73,1.42,0.73,10,606.94
44389.5,29.29,16.46,1.45,0.77,9.99,606.87
44389.54,32.58,15.23,1.12,1,8.2,606.63
44389.58,32.79,14.7,1.02,1.37,6.45,606.17
44389.62,32.87,14.57,0.88,1.76,7.01,605.67
44389.67,33.4,14,0.52,0.27,5.84,605.43
44389.71,33.12,14.14,0.84,0.42,5.89,605.12
44389.75,29.11,14.99,1.86,0.45,9.03,605.21
44389.79,28.75,16.52,1.37,0.2,8.81,606.24
44389.83,27.85,18.32,1.19,1.11,8.14,606.42
44389.88,27.46,19.15,1.11,0.48,7.13,606.48
44389.92,27.02,19.45,0.82,0.76,7.45,606.85
44389.96,23.41,20.24,0.67,1.09,7.68,607.31
44390,23.45,20.41,0.24,2.17,6.44,607.16
44390.04,23.07,20.5,0.75,1.65,8.57,607.29
44390.08,23.09,20.57,0.97,1.31,9,606.85
44390.12,23.03,20.43,1.18,1.21,8.99,606.76
44390.17,21.93,19.79,1.31,1.09,9.08,606.51
44390.21,21.9,19.33,1.43,1.02,9.32,606.61
44390.25,21.58,17.96,1.16,1.16,6.16,606.78
44390.29,21.31,18.34,1.13,0.92,1.35,607.16
44390.33,22.52,18.07,0.71,1.04,0.57,607.43
44390.38,23.9,17.53,0.51,2.17,0.81,607.61
44390.42,28.11,17.1,0.74,2.19,1.44,607.72
44390.46,28.35,17.05,0.86,2.02,2.71,607.87
44390.5,28.67,16.88,1,2.01,2.01,607.83
44390.54,31.59,15.9,1.13,2.32,0.91,607.44
44390.58,31.96,15.57,1.09,2.45,2.39,606.91
44390.62,32.27,15.28,1.17,2.64,4.27,606.43
44390.67,33.65,13.56,1.32,3.07,4.01,605.98
44390.71,33.28,13.11,1.69,0.14,6.86,605.83
44390.75,29.75,16.46,1.75,0.77,8.25,606.32
44390.79,29.12,17.31,1.74,1.02,5.47,606.38
44390.83,28.39,19.13,1.42,1.14,5.92,606.92
44390.88,27.8,20.55,0.91,0.85,7.6,607.12
44390.92,25.85,20.68,0.88,0.65,9.04,607.67
44390.96,21.13,18.94,0.45,0.53,6.95,608.08
44391,21.58,18.91,0.52,2.74,8,608.21
44391.04,21.73,19.75,0.37,2.74,6.92,608.31
44391.08,21.81,19.41,0.27,1.41,5.59,607.78
44391.12,21.72,19.13,0.53,1.25,3.67,607.64
44391.17,20.74,18.63,1.03,1.13,3.05,607.2
44391.21,21,18.43,1.11,1.02,1.72,607.31
44391.25,21.83,19.7,1.35,0.99,2.08,607
44391.29,21.62,19.76,0.74,1.06,1.31,607.51
44391.33,22.59,19.44,0.86,1.02,1.24,607.73
44391.38,23.78,18.8,0.76,1.45,0.58,607.88
44391.42,28.59,18.06,0.72,1.86,0.75,608.01
44391.46,29.1,17.34,0.74,2.02,0.73,608.14
44391.5,29.35,16.78,0.8,2.11,1.06,607.98
44391.54,32.65,15.48,0.75,2.26,0.75,607.63
44391.58,32.82,15.23,0.82,2.54,1.22,607.19
44391.62,32.7,15.07,1.21,2.9,1.92,606.81
44391.67,32.92,14.68,1.62,3.08,1.97,606.49
44391.71,32.51,15.26,1.73,0.07,4.93,606.34
44391.75,29.5,16.45,1.98,0.44,6.3,607.01
44391.79,29.13,16.97,1.76,0.55,1.22,606.52
44391.83,28.43,19.6,1.75,0.62,1.16,606.9
44391.88,28.87,19.7,1.6,0.62,1.17,607.15
44391.92,27.94,20.69,1.52,0.82,1.13,607.76
44391.96,24.92,21.22,1.35,0.86,2.98,608.41
44392,24.51,21.96,1.01,1.08,5.07,608.59
44392.04,22.3,20.25,0.94,1.05,8.49,608.67
44392.08,22.3,20.4,0.37,2.57,10,608.56
44392.12,22.4,20.4,0.62,3.06,8.64,608.51
44392.17,21.35,19.85,0.73,0.75,8.31,608.22
44392.21,21.43,19.56,1.01,1.02,6.75,608.17
44392.25,22.52,20.5,1.04,0.95,2.8,608.32
44392.29,22.26,20.22,0.98,0.91,2.72,607.96
44392.33,22.74,20.21,0.96,0.95,2.55,608.5
44392.38,23.6,19.31,1.12,1.06,4.96,608.33
44392.42,28.87,18.22,1.16,1.21,1.38,608.31
44392.46,29.64,16.84,1.05,1.3,0.29,608.32
44392.5,30.02,16.3,0.8,1.25,3.43,608.12
44392.54,33.29,14.17,0.48,1.46,3.64,607.73
44392.58,33.37,13.94,0.54,2.38,6.33,607.24
44392.62,33.46,13.75,0.87,2.81,9.33,606.74
44392.67,34.11,12.16,1.1,3.09,9.56,606.63
44392.71,33.92,12.46,1.35,0.12,9.49,606.18
44392.75,31.2,12.98,1.44,0.48,9.92,606.09
44392.79,30.73,14.63,1.7,0.47,9.47,606.04
44392.83,29.54,16.61,1.89,0.63,7.39,606.37
44392.88,29.09,17.51,1.85,0.73,2.03,606.57
44392.92,28.14,18.65,1.66,0.86,3.17,607
44392.96,25.75,19.31,1.38,0.89,6.63,607.3
44393,25.27,20.04,1.29,0.91,8.15,607.47
44393.04,24.15,20.45,1.18,1.01,9.22,607.75
44393.08,23.57,20.15,0.79,2.62,10,607.43
44393.12,23.7,20.28,0.4,2.18,9.99,606.94
44393.17,22.46,19.91,1.01,1.25,9.44,606.34
44393.21,22.31,19.68,0.81,0.78,9.34,606.52
44393.25,22.92,21.21,0.8,0.81,7.98,607.12
44393.29,22.36,20.85,0.5,0.91,9.39,606.95
44393.33,22.79,20.71,0.5,0.79,9.48,607.5
44393.38,22.81,20.25,0.27,0.3,9.91,607.44
44393.42,26.65,21.3,1.1,0.86,9.67,607.97
44393.46,27.03,20.87,1.28,0.67,9.44,607.99
44393.5,27.6,20.19,1.19,0.87,9.76,608.04
44393.54,30.06,20.72,1.36,0.61,10,607.94
44393.58,29.61,21.35,1.55,0.49,9.41,607.7
44393.62,29.53,22.11,1.64,0.44,5.49,607.41
44393.67,29.23,22.97,1.86,0.45,8.05,607.46
44393.71,27.66,23.66,1.88,0.42,10,607.42
44393.75,24.92,21.85,1.93,0.45,10,607.43
44393.79,23.15,20.98,1.41,0.69,10,607.45
44393.83,21.98,19.94,1.39,0.85,9.92,607.83
44393.88,22.47,20.05,1.29,1.02,10,608.13
44393.92,22.51,19.96,0.42,2.45,10,609.22
44393.96,20.47,19.02,0.84,1.96,10,609.76
44394,20.8,19.02,0.73,1.28,10,609.7
44394.04,20.99,18.9,0.58,1.32,10,609.7
44394.08,21.55,18.81,0.26,1.29,10,609.5
44394.12,21.86,18.69,0.33,1.55,10,609.33
44394.17,20.5,18.42,0.47,0.6,10,609.26
44394.21,20.67,18.55,0.65,0.89,10,609.22
44394.25,19.47,18.83,0.23,0.31,10,609.25
44394.29,19.61,18.61,0.26,0.72,10,609.29
44394.33,19.26,18.65,0.78,1.05,10,609.49
44394.38,18.8,18.66,0.55,0.99,10,609.41
44394.42,20.7,18.8,0.35,0.61,10,609.41
44394.46,20.74,18.58,0.56,0.12,10,609.34
44394.5,20.86,18.1,1.04,0.21,9.96,609.33
44394.54,24.82,19.56,1.45,0.6,9.84,609.24
44394.58,25.24,19.79,1.48,0.75,9.51,608.77
44394.62,25.03,19.71,1.45,0.95,9.8,608.29
44394.67,25.3,19.48,1.71,0.87,9.81,607.84
44394.71,25,20.16,1.09,0.78,9.59,607.83
44394.75,22.6,20.18,1.53,0.84,9.5,607.47
44394.79,22.5,19.58,1.36,0.65,9.6,607.22
44394.83,22.59,19.61,0.92,0.41,10,608.33
44394.88,22.4,19.95,0.9,0.79,10,608.58
44394.92,21.99,19.91,1.19,0.87,10,609.1
44394.96,19.99,19.23,1.29,0.94,10,609.31
44395,20.21,19.48,0.98,1.04,10,609.21
44395.04,20.02,19.34,1,1.02,10,609.27
44395.08,20.14,19.09,1.05,1.08,10,608.77
44395.12,20.26,18.81,1.05,1.06,10,608.54
44395.17,19.59,18.84,0.98,1.09,10,608.23
44395.21,19.7,18.89,1.14,1.04,10,608.07
44395.25,19.75,19.07,1.11,1.41,10,609.01
44395.29,19.7,18.69,0.89,0.99,10,608.83
44395.33,19.53,18.49,0.54,0.63,10,609.14
44395.38,18.98,18.49,0.32,0.34,10,608.9
44395.42,19.75,18.74,0.36,0.59,10,608.99
44395.46,19.53,18.46,0.8,0.77,10,608.83
44395.5,19.29,18.05,1.31,0.73,10,608.8
44395.54,20.68,18.02,1.54,0.62,10,608.48
44395.58,21.1,17.24,1.56,0.46,10,608.05
44395.62,20.24,16.8,1.35,0.62,10,607.66
44395.67,19.74,16.45,1.54,0.53,10,607.37
44395.71,20.32,16.39,1.36,0.73,9.92,606.82
44395.75,18.87,17.72,1.39,0.78,10,607.53
44395.79,18.96,17.46,1.19,0.88,9.84,607.26
44395.83,19.47,17.26,1.12,0.95,9.96,607.62
44395.88,19.6,17.57,1.07,0.69,10,607.86
44395.92,19.5,17.49,0.85,0.66,10,608.28
44395.96,18.64,17.64,0.81,0.52,10,608.4
44396,18.84,17.74,0.87,0.2,10,608.44
44396.04,18.72,17.84,0.89,0.4,10,608.38
44396.08,18.81,17.92,0.83,0.53,10,608.03
44396.12,18.78,17.87,0.88,0.5,10,607.87
44396.17,18.3,17.86,1.03,0.53,10,607.61
44396.21,18.18,17.78,0.83,0.56,10,607.54
44396.25,17.47,17.34,0.95,0.88,10,607.62
44396.29,17.36,17.25,1.06,0.96,10,607.78
44396.33,16.91,16.91,1.1,1,10,608.12
44396.38,16.66,16.65,1.15,0.9,10,608.21
44396.42,17.2,16.92,1.17,0.83,10,608.61
44396.46,16.97,16.86,1.31,0.84,10,608.76
44396.5,16.77,16.63,1.33,0.89,10,609.01
44396.54,16.49,16.33,1.21,1.02,10,609.01
44396.58,16.72,16.4,1.13,1.13,10,608.87
44396.62,16.7,16.34,1.16,1.26,10,608.75
44396.67,15.75,15.6,1.2,1.33,10,608.66
44396.71,15.79,15.57,1.09,1.3,10,608.71
44396.75,15.71,14.85,0.68,1.91,10,609.45
44396.79,15.87,14.75,0.78,2.25,10,609.01
44396.83,16.16,14.85,0.8,2.42,10,609.63
44396.88,16.37,15.03,0.72,2.33,10,609.63
44396.92,16.56,15.51,0.64,2.57,10,610.06
44396.96,16.28,15.45,0.72,2.75,10,610.05
44397,16.6,15.63,0.97,2.69,10,610.37
44397.04,16.61,15.87,0.98,2.54,10,610.45
44397.08,16.73,15.8,0.82,2.55,10,610.2
44397.12,16.7,15.78,0.72,2.96,10,610.06
44397.17,16.43,15.06,0.72,0.24,10,609.72
44397.21,16.25,15.08,0.71,0.78,10,609.81
44397.25,16.59,13.81,0.37,0.82,9.85,610.16
44397.29,16.32,14.27,0.35,0.81,9,610.39
44397.33,16.22,14.68,0.76,1.1,9.97,610.75
44397.38,16.58,13.42,0.87,1.28,9.87,611.05
44397.42,17.74,12.51,0.93,1.23,9.91,611.63
44397.46,17.17,12.58,0.82,1.08,10,611.66
44397.5,17.28,12.73,0.81,0.96,10,611.63
44397.54,18.38,13.33,0.88,0.94,10,611.55
44397.58,18.46,13.47,0.81,1.13,10,611.28
44397.62,18.55,13.52,0.68,1.36,10,611.14
44397.67,19.84,13.91,0.79,1.67,10,610.92
44397.71,20.56,14.03,0.82,1.51,10,610.7
44397.75,18.96,13.9,0.91,1.49,10,610.89
44397.79,19.09,14.02,0.89,1.5,9.83,610.34
44397.83,19.4,13.94,1.13,1.31,9.71,610.35
44397.88,19.52,13.75,1.09,1.07,8.94,610.6
44397.92,19.01,13.82,1.15,1.13,9.2,610.87
44397.96,17.74,14.03,1.35,1.09,7.63,611.04
44398,17.59,13.98,1.32,0.88,5.17,611.05
44398.04,16.94,14.12,1.15,0.86,4.09,611.19
44398.08,16.56,13.9,1.12,1.07,7.66,610.77
44398.12,16.45,13.72,1.18,1.08,9.29,610.84
44398.17,16.3,14.23,1.2,1.04,9.96,610.56
44398.21,16.56,14,1.11,1.05,9.97,610.6
44398.25,17.62,15.19,1.03,1.05,9.49,611.31
44398.29,17.47,15.55,1.02,1.04,9.87,611.4
44398.33,18,15.51,1.14,0.94,9.17,611.32
44398.38,18.52,15.63,0.98,1.11,5.28,611.46
44398.42,22.99,15.46,1.18,1.12,6.07,611.61
44398.46,22.8,15.49,1.19,1.32,7.37,611.57
44398.5,22.43,15.45,1.58,1.4,8.7,611.66
44398.54,24.67,15.29,1.59,1.29,9.09,611.43
44398.58,25.01,15.48,1.59,1.37,6.73,610.97
44398.62,25.62,15.66,1.75,1.19,2.97,610.3
44398.67,26.15,16.26,1.78,1.16,6.77,609.82
44398.71,26.8,16.27,1.23,1.34,2.38,609.18
44398.75,25.1,16.16,0.79,2.08,2.36,609.89
44398.79,25.49,16.27,1.25,2.36,7.97,609.76
44398.83,25.83,14.79,1.22,1.85,8.8,610.29
44398.88,25.8,14.61,1.05,1.24,7.61,610.09
44398.92,25.24,14.91,1.05,1.64,6.42,610.64
44398.96,22.88,15.31,1.15,1.35,7.85,610.87
44399,22.36,15.33,1.23,1.13,9.19,610.91
44399.04,21.69,15.19,1.31,1.12,9.35,610.64
44399.08,20.73,15.24,1.42,1.07,9.35,610.43
44399.12,19.83,15.34,1.43,1,9.3,610.29
44399.17,18.96,15.32,1.33,0.99,8.73,610.48
44399.21,19.07,15.41,1.26,0.88,9.39,610.41
44399.25,18.35,15.6,1.15,1.06,9.81,610.68
44399.29,18.41,16.28,0.55,0.87,9.76,610.87
44399.33,18.9,16.15,0.53,0.35,9.84,611.61
44399.38,19.59,17.01,0.38,1.33,10,612
44399.42,20.63,16.77,1.05,0.55,10,612.29
44399.46,21.65,17.05,1.13,0.59,10,612.44
44399.5,21.63,17.31,1.23,0.84,10,612.61
44399.54,21.45,17.54,1.58,0.75,10,612.57
44399.58,20.22,17.57,1.85,0.57,10,612.44
44399.62,19.83,17.59,2.03,0.54,10,612.62
44399.67,19.93,18.13,1.59,0.61,10,612.2
44399.71,19.9,17.48,1.43,0.64,10,612.35
44399.75,16.61,16.15,1.34,0.64,10,612.23
44399.79,16.66,16.03,0.73,0.9,10,612.58
44399.83,17.5,15.9,0.59,1.1,9.99,612.86
44399.88,17.94,15.99,0.42,1.53,10,612.87
44399.92,18.04,16.09,0.47,3.13,9.98,613.46
44399.96,16.88,16.17,0.85,0.72,9.98,613.45
44400,16.77,16.08,1.03,0.88,9.92,613.01
44400.04,16.48,15.8,1.31,0.64,10,613.02
44400.08,16.73,15.93,0.71,0.76,10,612.29
44400.12,17.12,16.1,1.03,0.69,9.92,612.1
44400.17,17.08,15.97,1.12,0.54,9.45,611.85
44400.21,17.16,16.03,1.16,0.62,7.73,611.63
44400.25,17.97,16.54,1.24,0.78,9.8,611.87
44400.29,17.73,16.74,1.04,0.96,9.98,611.81
44400.33,17.62,16.8,1.19,0.74,10,611.89
44400.38,17.4,16.67,1.22,0.56,9.99,611.96
44400.42,19.94,17.15,1.41,0.52,9.96,611.92
44400.46,19.93,16.48,1.13,0.63,9.96,612.04
44400.5,19.56,16.31,0.76,0.84,10,612.02
44400.54,21.89,16.95,0.32,1.67,9.89,611.6
44400.58,22.46,16.93,0.45,1.22,9.59,611.13
44400.62,22.98,16.69,0.31,1.9,9.79,610.76
44400.67,24.88,16.41,0.59,2.73,8.7,610.35
44400.71,25.65,16.22,0.71,0.01,6.52,609.92
44400.75,23.21,16.66,1.4,0.46,5.56,609.45
44400.79,23.02,17.39,1.34,0.06,5.67,609.93
44400.83,22.96,17.31,1.23,3.13,7.19,610.65
44400.88,23.77,17.04,0.85,0.53,7.73,610.55
44400.92,23.18,17.54,0.44,2.54,8.46,610.78
44400.96,20.44,17.53,0.6,2.06,5.55,611
44401,20.04,17.55,0.56,1.52,2.73,610.97
44401.04,19.68,17.56,0.5,1.07,4.69,610.48
44401.08,19.41,17.52,0.82,1.19,6.14,610.35
44401.12,19.16,17.4,0.9,1.09,5.54,609.81
44401.17,18.39,16.96,0.95,0.83,5.55,609.84
44401.21,18.1,16.82,0.92,0.69,6.2,609.6
44401.25,18.07,16.75,1.14,0.79,7.35,609.45
44401.29,17.76,16.62,0.97,0.93,8.51,609.9
44401.33,18.43,16.62,0.77,0.83,5.89,610.14
44401.38,19.21,17.21,0.69,0.89,5.56,610.25
44401.42,24.27,17.42,0.77,0.75,6.53,610.49
44401.46,24.84,16.75,0.85,0.8,7.06,610.5
44401.5,25.21,16.11,0.7,0.97,4.79,610.33
44401.54,28.09,15.91,0.52,1.39,2.65,610.08
44401.58,27.73,15.86,0.52,2.24,1.77,609.47
44401.62,27.48,15.74,0.81,2.96,1.95,609.22
44401.67,25.69,15.59,1.31,2.94,5.27,608.81
44401.71,24.69,16.25,1.39,0.06,6.76,608.56
44401.75,23.79,17.35,1.48,0.35,6.81,608.57
44401.79,23.53,17.16,0.2,0.6,9.71,609.42
44401.83,22.87,17.69,0.35,2.96,10,610.2
44401.88,23.33,17.16,1.06,0.72,10,609.79
44401.92,23.19,17.16,1.33,0.92,9.89,609.79
44401.96,20.81,16.76,1.04,0.66,9.92,610.09
44402,20.54,16.66,0.88,0.72,9.29,610.18
44402.04,20.05,16.65,0.93,0.8,8.09,610.29
44402.08,19.77,16.52,1.16,0.94,8.16,609.82
44402.12,19.34,16.2,1.28,0.89,5.04,609.55
44402.17,18.32,15.91,1.27,0.77,4.4,609.43
44402.21,17.79,15.73,1.29,0.75,1.34,609.55
44402.25,18.3,15.81,1.51,0.93,1.63,609.89
44402.29,18.47,15.99,1.15,0.83,1.7,609.82
44402.33,19.36,16.67,1.35,0.73,1.5,610.33
44402.38,20.25,17.64,0.88,0.77,0.35,610.18
44402.42,25.46,17.53,0.83,1.08,1.04,610.47
44402.46,26.05,16.74,0.9,1.19,2.43,610.47
44402.5,26.26,16.52,0.96,1.32,3.9,610.4
44402.54,28.65,16.24,0.95,1.58,3.65,610.03
44402.58,29.05,16.85,0.8,2.18,2.72,609.7
