$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:7.       

JDAY,QWD(m3s-1)
  40588.4167,      9.8598
  40588.4588,      9.7972
  40588.5000,      9.7348
  40588.5424,      9.6727
  40588.5837,      9.6111
  40588.6250,      9.5493
  40588.6669,      9.4872
  40588.7087,      9.4250
  40588.7500,      9.3634
  40588.7917,      9.3014
  40588.8337,      9.2389
  40588.8750,      9.1774
  40588.9173,      9.1144
  40588.9587,      9.0528
  40589.0000,      8.9907
  40589.0417,      9.0320
  40589.0837,      9.0753
  40589.1250,      9.1183
  40589.1666,      9.1606
  40589.2086,      9.2038
  40589.2500,      9.2468
  40589.2916,      9.2893
  40589.3336,      9.3325
  40589.3750,      9.3756
  40589.4174,      9.4184
  40589.4589,      9.4613
  40589.5000,      9.5036
  40589.5420,      9.5467
  40589.5839,      9.5899
  40589.6250,      9.6330
  40589.6667,      9.6751
  40589.7089,      9.7185
  40589.7500,      9.7611
  40589.7922,      9.8041
  40589.8339,      9.8471
  40589.8750,      9.8901
  40589.9168,      9.9325
  40589.9588,      9.9757
  40590.0000,     10.0180
  40590.0423,     13.3347
  40590.0838,     16.6596
  40590.1250,     19.9965
  40590.1672,     23.3415
  40590.2088,     26.6724
  40590.2500,     30.0030
  40590.2920,     33.3321
  40590.3338,     36.6828
  40590.3750,     40.0124
  40590.4172,     43.3665
  40590.4588,     46.6935
  40590.5000,     50.0185
  40590.5419,     53.3544
  40590.5838,     56.7069
  40590.6250,     60.0157
  40590.6667,     63.3511
  40590.7089,     66.7222
  40590.7500,     70.0311
  40590.7927,     73.4176
  40590.8338,     76.7287
  40590.8750,     80.0716
  40590.9169,     83.3928
  40590.9587,     86.7365
  40591.0000,     90.0446
  40591.0422,     95.3846
