$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44419.92,17.81,15.4,1.4,0.52,9.72,547.15
44419.96,15.68,14.14,1.24,0.32,8.58,547.42
44420,15.39,13.97,0.6,2.57,8.75,547.51
44420.04,14.8,14.25,0.33,2.98,9.52,547.37
44420.08,14.7,14.22,0.25,2.34,8.77,547.15
44420.12,14.77,14.24,0.29,2.17,8.6,546.76
44420.17,13.96,13.88,0.25,0.98,8.96,546.72
44420.21,14.21,13.74,0.05,0.38,10,546.47
44420.25,15.13,14.47,0.27,0.35,10,546.58
44420.29,14.79,14.11,0.43,0.26,10,546.41
44420.33,14.8,14.18,0.43,0.49,10,547.01
44420.38,16.07,15.27,0.34,0.92,8.72,546.75
44420.42,19.46,15.1,0.51,2.01,8.76,546.94
44420.46,20.11,13.89,0.92,2.18,8.76,547.11
44420.5,19.83,13.16,1.2,2.31,8.96,547
44420.54,21.82,13.55,1.33,2.46,7.2,546.77
44420.58,21.17,13.79,1.47,2.54,5.92,546.4
44420.62,20.96,14.62,1.58,2.66,7.68,546.15
44420.67,21.77,15.75,1.51,2.74,7.68,545.9
44420.71,21.52,16.45,1.45,2.73,9.26,545.41
44420.75,18.33,14.47,1.76,0.15,8.71,545.26
44420.79,18.23,14.2,1.05,2.85,9.08,545.43
44420.83,18.74,14.41,0.72,1.99,8.39,545.66
44420.88,18.95,15.09,0.58,1.81,4.35,545.79
44420.92,18.13,15.3,0.28,0.26,3.15,546.55
44420.96,15.67,14.92,0.69,2.42,3.55,546.7
44421,15.53,14.77,0.8,2.43,7.83,546.76
44421.04,15.03,14.2,0.67,0.21,8.44,546.72
44421.08,15.21,14.45,1.2,0.64,9.01,546.55
44421.12,15.48,14.52,0.9,0.48,4.18,546.29
44421.17,14.13,13.79,1.31,0.59,3.2,546.07
44421.21,14.09,13.65,1.42,0.51,3.6,545.93
44421.25,14.99,13.96,1.07,0.48,4.06,545.57
44421.29,15.47,14.18,1.31,0.41,4.87,545.64
44421.33,15.42,14.37,1.39,0.3,2.58,546.09
44421.38,15.53,13.81,1.16,0.49,2.07,545.98
44421.42,19.59,14.53,0.8,0.92,1.81,546.2
44421.46,19.65,13.73,0.69,1.47,7.83,546.23
44421.5,19.48,13.16,0.65,2,7.91,546.2
44421.54,22.22,13.44,0.73,2.25,8.16,546.03
44421.58,21.72,13.51,0.81,2.2,8.78,545.72
44421.62,21.57,14.3,0.71,2.42,9.32,545.35
44421.67,22.1,14.63,0.86,2.39,9.72,545.11
44421.71,21.92,15.07,0.97,2.3,7.92,544.96
44421.75,20.16,17.24,1.42,0.31,9.04,545.31
44421.79,19.68,15.96,0.96,0.35,6.98,545.12
44421.83,18.43,14.91,0.61,1.33,5.44,545.41
44421.88,18.58,15.71,0.74,1.92,6.67,545.6
44421.92,18.31,15.4,0.31,1.56,6.99,546.12
44421.96,15.86,14.59,0.2,1.37,7.58,546.38
44422,15.99,14.62,0.45,2.5,7.68,546.66
44422.04,15.65,14.6,0.46,3.09,7.44,546.7
44422.08,15.55,14.55,0.83,1.03,7.49,546.4
44422.12,15.78,14.59,1.14,0.98,3.97,546.08
44422.17,14.53,14.11,0.94,0.86,1.78,545.93
44422.21,14.46,14.04,1.19,0.61,6.19,545.69
44422.25,15.24,14.62,0.89,0.66,5.15,545.68
44422.29,14.79,14.18,0.91,0.54,9.27,545.69
44422.33,15.3,14.56,0.71,0.34,10,546.19
44422.38,15.51,14.68,0.78,0.4,9.28,546.36
44422.42,19.54,14.56,0.38,0.56,6.43,546.55
44422.46,19.68,13.93,0.17,2.44,8.31,546.76
44422.5,19.64,13.57,0.67,2.97,9.45,546.83
44422.54,22.69,14.34,1.04,3,9.65,546.73
44422.58,22.73,15.04,1.02,2.84,9.98,546.46
44422.62,22.29,16.22,1.32,2.76,9.86,546.51
44422.67,21.19,16.81,1.07,2.73,9.65,546.01
44422.71,18.86,15.97,1.13,0.12,9.07,546.18
44422.75,18.42,16.23,1.61,0.41,8.14,545.91
44422.79,16.99,15.03,1.02,0.09,7.93,545.85
44422.83,17.02,15.35,1.19,0.43,6.87,546.79
44422.88,17.7,15.65,1.18,0.53,7.27,546.94
44422.92,17.66,16.02,1.03,1.06,8.64,547.47
44422.96,15.68,15.55,0.82,1.21,5.99,547.66
44423,15.84,15.5,0.56,1.56,9.45,547.87
44423.04,15.08,14.85,0.38,1.04,9.86,547.72
44423.08,15.65,15.09,0.26,1.64,9.89,547.41
44423.12,15.56,15.03,0.38,2.55,10,547.22
44423.17,14.82,14.64,0.42,2.66,10,547.03
44423.21,15.06,14.81,0.51,2.8,10,547.05
44423.25,14.9,14.9,0.26,2.99,10,546.48
44423.29,14.93,14.9,0.21,0.44,10,547.2
44423.33,14.45,14.33,0.11,1.24,9.99,547.62
44423.38,14.25,13.44,0.52,0.13,9.72,547.68
44423.42,18.64,14.68,0.93,0.31,8.84,547.9
44423.46,19.05,13.28,0.88,0.12,8.77,547.99
44423.5,19.15,12.81,0.91,2.96,9.76,547.99
44423.54,21.72,12.15,1.03,2.66,9.84,547.85
44423.58,21,11.94,1.06,2.55,9.8,547.1
44423.62,20.76,12.62,1.02,2.83,9.59,547.06
44423.67,21.66,12.83,1.41,3.05,9.96,546.58
44423.71,22.23,12.85,1.42,3.12,9.99,546.36
44423.75,19.11,12.75,2.02,0.2,9.88,546.31
44423.79,19.67,13.15,1.39,0.14,9.7,546.3
44423.83,19.75,14.04,1.1,2.9,9.4,546.95
44423.88,19.79,15.39,0.46,2.35,9.08,547.13
44423.92,18.62,14.79,0.5,1.7,8.97,547.6
44423.96,15.79,13.8,0.55,1.83,9.32,547.81
44424,15.35,13.84,0.41,1.43,8.04,547.74
44424.04,14.75,13.89,0.3,0.76,7.3,547.86
44424.08,14.59,13.92,0.03,0.55,7.37,547.42
44424.12,14.8,14.01,0.16,0.6,10,547.1
44424.17,13.96,13.84,0.48,0.33,10,547.03
44424.21,14.06,13.81,0.61,0.31,10,546.61
44424.25,13.26,13.12,0.33,0.48,10,546.72
44424.29,13.27,12.88,0.44,0.29,10,546.99
44424.33,13.32,13.32,0.52,0.23,10,547.21
44424.38,14.35,14.28,0.63,0.77,9.94,547.11
44424.42,18.9,14.2,1.04,1.32,6.53,547.27
44424.46,19.62,12.96,0.96,1.72,5.4,547.19
44424.5,19.76,12.3,0.96,1.98,5.45,546.99
44424.54,22.41,11.4,1.15,2.14,6.84,546.74
44424.58,22.24,11,1.26,2.27,6,546.24
44424.62,21.95,11.26,1.42,2.36,5.04,546.06
44424.67,22.36,11.42,1.46,2.42,6.23,545.59
44424.71,22.53,12.1,1.59,2.32,7.83,545.61
44424.75,19.9,12.61,1.68,2.6,6.16,545.66
44424.79,20.12,13.7,0.91,2.58,2.15,545.13
44424.83,20,13.3,0.88,2.82,6.53,545.49
44424.88,19.65,13.76,0.85,0.18,7.99,545.85
44424.92,18.64,14.14,0.67,0.66,8.95,546.39
44424.96,15.77,13.23,0.69,0.96,9.32,546.87
44425,15.81,13.43,0.27,0.34,9.17,546.94
44425.04,15.33,13.33,0.31,2.13,8.84,546.92
44425.08,15.33,13.39,0.21,1.62,6.62,546.49
44425.12,15.3,13.37,0.51,0.44,7.79,546.48
44425.17,14.51,13.04,0.7,0.75,9.19,546.17
44425.21,14.67,13.16,0.84,0.94,8.55,546.12
44425.25,15.27,13.87,0.86,1.09,8.21,545.8
44425.29,15.1,13.74,0.99,1.05,8.72,545.79
44425.33,15.81,14.43,1.16,0.7,9.22,546.2
44425.38,16.59,14,1.21,0.84,9.27,546.26
44425.42,20.22,14.37,1.03,1.13,6.1,546.26
44425.46,20.06,13.67,0.77,1.47,7.29,546.41
44425.5,19.71,13.13,0.98,2.01,7.6,546.21
44425.54,21.98,13.11,1.25,2.11,9.48,545.97
44425.58,21.22,13.06,1.18,2.02,9.95,545.36
44425.62,20.99,13.6,1.13,1.83,9.92,545.14
44425.67,21.99,14.71,1.38,1.69,9.95,544.49
44425.71,22.2,15.22,1.29,1.43,9.67,544.17
44425.75,19.7,17.16,0.51,2.24,9.6,544.28
44425.79,19.82,17.18,0.88,2.46,9.99,543.99
44425.83,19.66,17.48,1.17,2.15,9.95,544.96
44425.88,19.61,17.37,0.54,1.7,9.87,545.49
44425.92,18.44,16.88,0.43,1.03,9.09,545.99
44425.96,15.83,15.33,0.68,0.87,9.16,546.21
44426,15.72,14.99,0.95,0.54,7.88,546.11
44426.04,15.13,14.47,1.06,0.42,8.86,546.07
44426.08,15.01,14.31,1.02,0.54,8.9,545.66
44426.12,14.82,14.09,1.22,0.52,8.66,545.45
44426.17,13.59,13.53,1.3,0.49,8.41,545.11
44426.21,13.36,13.3,1.14,0.42,8.65,545.07
44426.25,14.7,14.1,1.19,0.49,8.85,544.86
44426.29,14.6,13.95,1.35,0.42,9.54,544.99
44426.33,14.64,14.3,1.26,0.48,9.21,545.12
44426.38,14.69,14.33,1.3,0.68,9.17,545.33
44426.42,19.12,14.38,1.34,0.87,7.76,545.67
44426.46,19.68,13.7,1.58,1.08,9.02,545.71
44426.5,19.38,13.41,1.21,1.22,9.24,545.95
44426.54,22,14.59,1.2,1.53,9.78,545.63
44426.58,21.8,15.65,1.31,1.59,9.88,545.3
44426.62,21.18,16.46,1.7,1.73,10,544.8
44426.67,21.15,17.26,0.89,1.92,9.99,544.71
44426.71,20.43,16.47,0.55,2.01,9.17,544.77
44426.75,18.36,16.42,0.84,2.65,9.84,545.26
44426.79,16.98,15.36,1.08,1.86,9.6,545.16
44426.83,17.26,15.61,1.08,2.86,9.3,545.72
44426.88,17.21,15.79,0.73,1.96,9.44,545.9
44426.92,16.02,14.9,0.19,1.86,8.96,546.46
44426.96,13.95,13.41,0.38,0.97,9.64,546.93
44427,14.78,13.57,0.29,3.01,9.97,546.92
44427.04,14.92,13.72,0.58,0.45,9.55,546.82
44427.08,14.92,13.71,0.64,0.88,9.8,546.46
44427.12,15.1,13.75,0.48,0.63,9.94,546.28
44427.17,14.83,13.57,0.88,0.63,10,546.12
44427.21,14.56,13.28,1.21,0.56,10,546.04
44427.25,14.02,13.08,0.47,0.46,9.99,545.93
44427.29,14.58,13.46,0.6,0.78,10,546.05
44427.33,14.46,13.41,0.97,0.74,10,546.77
44427.38,15.13,14.02,1.2,0.5,9.38,546.7
44427.42,19.96,14.88,1.09,0.44,9.51,547.07
44427.46,20.38,13.95,0.48,0.97,9.43,547.1
44427.5,20.34,13.64,0.61,2.49,9.79,546.96
44427.54,22.05,13.89,0.86,2.9,9.93,546.7
44427.58,21.66,14.41,1.03,2.82,10,545.98
44427.62,21.64,15.47,1.4,2.57,10,545.76
44427.67,20.88,16.67,1.02,0.31,9.61,545.79
44427.71,20.77,17.56,1.19,3.11,9.87,545.47
44427.75,16.79,16.3,0.96,0.54,9.96,546.39
44427.79,17.35,16.23,0.9,0.01,8.61,545.79
44427.83,17.74,16.07,1.12,0.12,8.48,546.43
44427.88,17.93,16.11,1.11,2.9,8.86,546.64
44427.92,16.78,15.56,0.84,3.1,9.44,547.61
44427.96,15.06,14.75,0.15,2.02,9.44,547.87
44428,15.06,14.71,0.15,2.73,9.36,548
44428.04,14.88,14.58,0.71,0.86,9.72,547.86
44428.08,15.22,14.66,0.43,0.68,9.71,547.42
44428.12,14.87,14.47,0.37,3.13,9.99,547.29
44428.17,13.33,13.34,0.47,3.06,10,547.05
44428.21,13.24,13.24,0.61,3.08,10,546.86
44428.25,12.87,12.86,0.26,2.88,10,546.68
44428.29,13.67,13.67,0.3,0.35,10,547.05
44428.33,13.85,13.85,0.38,0.31,10,547.27
44428.38,13.93,13.93,0.65,1.13,7.34,547.39
44428.42,18.83,15.13,1.01,1.49,8.68,547.82
44428.46,18.71,15.53,1.12,1.81,9.91,547.97
44428.5,18.84,15.25,0.97,1.99,9.91,547.86
44428.54,21.93,15.64,0.94,2.21,9.53,547.37
44428.58,21.95,15.71,0.82,2.38,8.47,546.84
44428.62,21.66,15.96,0.98,2.51,9.44,546.24
44428.67,22.77,16.72,0.92,2.7,9.23,545.79
44428.71,22.65,17.11,1.18,3,9.58,545.42
44428.75,18.76,17.34,1.25,3.12,8.4,545.6
44428.79,18.05,16.08,1.08,0.43,4.27,545.54
44428.83,17.35,14.83,1.3,2.74,4.58,545.83
44428.88,17.54,15.49,1.18,2.84,3.81,546.07
44428.92,16.67,15.42,0.99,2.34,7.49,546.64
44428.96,14.92,14.39,0.21,0.74,8.96,546.74
44429,15.03,14.45,0.23,1.51,9.91,546.95
44429.04,14.85,14.19,0.21,0.63,9.82,546.79
44429.08,14.65,14.08,0.48,0.25,10,546.27
44429.12,14.88,13.9,0.66,0.13,10,546.28
44429.17,14.3,13.8,0.82,0.03,10,545.93
44429.21,14.89,14.18,0.81,0.17,10,545.91
44429.25,14.77,14.1,0.62,0.14,10,545.58
44429.29,15.18,14.47,0.68,0.67,10,545.95
44429.33,15.36,14.82,0.89,0.93,10,546.31
44429.38,15.26,14.52,1.19,1.02,5.6,546.43
44429.42,20.16,15.09,1.49,1,2.85,546.48
44429.46,20.18,14.24,1.07,1.32,5.68,546.52
44429.5,20.47,13.46,1.06,1.81,7.8,546.27
44429.54,22.92,12.96,1.3,1.98,8.24,546.07
44429.58,22.77,12.38,1.36,2.09,8.64,545.58
44429.62,22.55,12.35,1.24,2.21,8.07,545.09
44429.67,23.1,12.91,1.12,2.34,7.88,544.63
44429.71,22.88,13.38,0.99,2.59,6.93,544.49
44429.75,20.13,16.39,1.46,3.08,7.47,544.96
44429.79,19.19,14.84,1.13,3.14,4.82,544.62
44429.83,18.49,15.07,1,3.06,3.06,544.91
44429.88,18.86,15.48,0.38,2.31,2.54,544.9
44429.92,18.04,15.23,0.45,1.28,1.45,545.35
44429.96,15.48,14.09,0.41,0.8,0.81,545.21
44430,15.73,14.24,0.5,0.69,1.2,545.29
44430.04,15.37,13.99,0.4,0.43,1.96,545.31
44430.08,15.69,14.14,0.42,0.53,2.89,545.09
44430.12,15.86,14.19,0.67,0.64,5.05,544.92
44430.17,14.95,13.94,0.69,0.52,2.75,544.82
44430.21,14.96,13.94,0.34,0.03,2.23,544.82
44430.25,16.05,14.73,0.78,0.78,4.41,544.99
44430.29,15.74,14.59,0.58,0.8,6.06,545.5
44430.33,16.39,15.4,0.63,0.31,4.02,545.83
44430.38,17.09,14.71,0.49,0.27,4.42,546.28
44430.42,20.4,15.21,0.35,3.1,6.87,546.65
44430.46,19.41,14.71,0.96,0.02,7.97,546.9
44430.5,18.96,14.06,1.34,0.1,7.82,546.78
44430.54,21.6,14.59,1.6,0.04,8.49,546.61
44430.58,21.23,14.25,1.3,2.99,9.31,546.44
44430.62,21.1,14.28,1.37,2.71,9.57,546.14
44430.67,21.69,14.54,1.51,2.64,9.42,546.02
44430.71,21.68,14.61,1.45,2.8,9.2,545.88
44430.75,19.45,17.06,1.6,0.13,8.92,545.53
44430.79,17.92,15.3,1.38,0.34,9.22,546.34
44430.83,18.34,15.82,0.6,3.09,8.17,546.84
44430.88,19,16.4,0.45,2.04,5.5,547.21
44430.92,17.69,15.69,0.03,1.19,7.08,547.58
44430.96,15.44,15.06,0.3,1.92,8.42,547.73
44431,15.44,15.14,0.44,2.15,9.05,548.04
44431.04,15.26,15,0.48,0.22,9.9,547.89
44431.08,15.77,15.25,0.51,0.55,9.86,547.54
44431.12,15.64,15.1,0.82,0.55,9.74,547.27
44431.17,15.16,14.94,0.94,0.35,10,547.21
44431.21,15.32,15,0.87,0.16,9.84,547.33
44431.25,15.16,14.85,0.74,0.32,10,547.12
44431.29,15.21,14.73,0.61,0.43,10,547.78
44431.33,14.58,14.58,0.65,0.58,10,547.96
44431.38,14.37,14.16,0.72,0.46,9.41,548.29
44431.42,19.28,15.79,0.31,1.79,9.77,548.33
44431.46,19.08,15.97,0.57,2.7,9.47,548.51
44431.5,19.17,16.2,0.74,2.68,8.78,548.37
44431.54,22.57,18.06,0.71,2.51,9.89,548.12
44431.58,23.11,18.69,0.72,2.69,10,547.88
44431.62,22.41,18.43,0.98,2.29,10,547.48
44431.67,21.91,18.25,0.91,2.83,9.96,547.09
44431.71,21.66,17.74,0.91,0.14,9.96,547.08
44431.75,18.08,16.94,0.75,0.66,9.95,546.77
44431.79,18.87,16.75,0.62,0.11,9.88,547.2
44431.83,17.53,15.64,0.43,0.72,9.58,547.32
44431.88,18.21,16.12,0.42,0.93,9.98,547.73
44431.92,17.56,15.96,0.54,2.48,8.96,548.4
44431.96,16.11,15.16,0.89,1.02,9.17,548.75
44432,15.92,14.73,0.52,1.96,8.41,548.71
44432.04,15.62,14.92,0.32,1.31,9.25,548.74
44432.08,15.79,15.23,0.32,2.45,9.63,548.61
44432.12,15.64,15.18,0.71,0.54,8.79,548.49
44432.17,14.98,14.9,0.54,2.84,5.16,548.21
44432.21,15.18,14.84,0.34,2.63,9.35,548.21
44432.25,16.3,15.64,0.34,3.04,8.14,547.73
44432.29,16.55,15.8,0.32,2.56,9.58,548.29
44432.33,16.39,15.35,0.69,1.21,8.29,548.67
44432.38,16.33,14.8,0.5,1.87,7.77,548.59
44432.42,20.11,16.6,0.85,2.16,7.03,548.91
44432.46,19.93,16.95,0.87,2.59,7.31,548.95
44432.5,20.28,17.59,1.04,3.1,7.61,548.71
44432.54,21.23,17.89,1.17,3,9.75,548.38
44432.58,20.99,18.02,1.16,2.9,9.95,547.49
44432.62,20.78,18.67,1.14,0.14,9.95,547.3
44432.67,20.43,18.97,1.42,3.11,9.64,546.58
44432.71,20.35,19.32,1.43,3.07,9.63,546.65
44432.75,18.57,16.72,2.11,3.06,9.9,545.95
44432.79,18.63,16.68,1.4,2.62,9.56,546.2
44432.83,19.5,15.42,1.03,2.03,8.97,547.07
44432.88,19.79,16.01,0.92,1.06,8.69,547.44
44432.92,19.35,16.12,0.27,0.45,8.95,547.75
44432.96,16.45,14.75,0.24,0.71,8.98,548.2
44433,16.42,14.83,0.29,1.45,9.82,548.47
44433.04,16,14.82,0.35,1.48,10,548.24
44433.08,16.25,14.81,0.4,1.77,10,547.78
44433.12,16.32,15,0.28,1.86,10,547.28
44433.17,15.57,14.7,0.06,0.15,10,546.93
44433.21,15.5,14.54,0.17,0.54,10,547.01
44433.25,14.64,14.4,0.55,2.03,10,547.27
44433.29,14.88,14.45,0.34,1.13,9.9,547.15
44433.33,14.27,13.85,0.35,2.27,9.48,547.82
44433.38,13.88,13.72,0.45,1.43,8.6,547.93
44433.42,17.94,15.45,0.58,0.77,8.38,548.16
44433.46,18.39,15.98,0.82,0.32,8.93,548.36
44433.5,18.59,16.41,0.98,0.16,9.32,547.95
44433.54,21.37,17.44,1.06,0.07,9.7,547.8
44433.58,21.78,18.05,1.31,2.84,9.92,547.22
44433.62,22.41,18.79,1.31,3,9.91,546.71
44433.67,21.31,18.08,2.02,3.1,9.63,545.9
44433.71,20.73,17.83,2.12,3.11,9.94,545.77
44433.75,17.84,16.24,2.17,3.03,9.81,546.22
44433.79,17.77,16.31,1.6,3.04,9.92,545.82
44433.83,17.8,15.94,1.24,0.04,10,547.42
44433.88,17.79,15.36,0.74,0.46,9.9,547.83
44433.92,16.94,14.6,0.79,0.42,9.77,547.87
44433.96,15.74,13.87,0.6,3.1,10,547.95
44434,16.07,13.99,0.64,0.24,10,547.7
44434.04,15.68,14.11,0.84,2.7,9.93,547.55
44434.08,15.72,14.31,0.82,2.33,9.77,547.1
44434.12,15.79,14.57,0.79,2.35,9.96,546.91
44434.17,14.83,14.21,0.8,2.18,9.96,546.8
44434.21,14.82,14.25,0.65,1.7,9.79,546.76
44434.25,14.63,13.89,0.74,2.07,10,546.36
44434.29,14.63,13.93,0.14,0.86,9.84,546.85
44434.33,14.92,13.83,0.4,0.61,9.32,546.74
44434.38,15.29,13.44,0.96,0.23,6.89,546.96
44434.42,18.59,13.59,1.21,0.1,4.21,547.05
44434.46,18.02,13.37,1.43,0.21,5.13,547.37
44434.5,17.43,12.81,1.64,0.24,6.74,547.26
44434.54,19.6,14.12,1.71,0.14,7.87,547.16
44434.58,19.66,15.46,1.74,0.05,8.18,546.6
44434.62,19.82,16.51,1.7,0.04,9.01,546.72
44434.67,19.86,16.06,1.66,0.11,9.53,545.98
44434.71,19.78,16.15,1.86,3,9.7,545.85
44434.75,17.71,15.01,2.2,0.37,9.22,545.78
44434.79,17.58,15.06,1.66,3.14,9.69,545.84
44434.83,16.66,14.91,0.99,2.84,10,546.52
44434.88,17.27,15.09,0.92,3,9.8,546.6
44434.92,16.57,14.89,0.68,0.34,9.88,547.32
44434.96,14.66,14.28,0.51,0.12,9.92,547.64
44435,14.77,14.29,0.23,2.51,9.88,547.65
44435.04,14.42,14.34,0.55,1.99,10,547.44
44435.08,14.59,14.31,0.53,1.71,10,547.04
44435.12,14.79,14.4,0.52,1.39,10,546.86
44435.17,13.93,13.77,0.46,1.14,10,546.49
44435.21,13.84,13.72,0.76,0.65,10,546.42
44435.25,14.77,14.39,0.59,0.81,10,546.5
44435.29,14.65,14.46,0.99,1.36,10,546.46
44435.33,14.26,14.15,1.6,0.77,9.99,546.78
44435.38,14.13,13.68,1.86,0.82,9.37,546.71
44435.42,17.27,13.97,2.03,0.89,9.65,546.81
44435.46,17.38,13.5,2.04,0.86,9.45,546.69
44435.5,17.34,13.38,2.15,0.84,9.22,546.56
44435.54,19.61,13.71,2.27,0.9,9.74,546.04
44435.58,19.3,13.89,2.28,1.03,9.84,545.58
44435.62,19.25,13.96,2.32,1.2,9.93,545.33
44435.67,19.22,13.96,2.16,1.39,9.89,544.81
44435.71,19.93,13.63,2.18,1.52,10,544.69
44435.75,18.9,12.61,1.62,1.71,9.86,544.86
44435.79,18.27,13.13,1.16,1.79,10,544.43
44435.83,17.85,14.06,1.41,1.28,10,544.7
44435.88,17.89,14.21,1.59,0.82,10,545.12
44435.92,17.41,14.13,1.4,0.84,9.94,545.51
44435.96,15.13,13.19,1.65,0.91,10,545.92
44436,15.33,13.03,1.48,0.79,9.95,545.94
44436.04,14.98,12.85,1.63,0.76,9.94,545.95
44436.08,14.91,12.74,1.6,0.8,9.94,545.72
44436.12,14.32,12.47,1.64,0.7,10,545.56
44436.17,14.11,12.37,1.51,0.67,10,545.26
44436.21,14.17,12.45,1.54,0.69,10,545.09
44436.25,14.5,12.84,1.59,0.79,10,544.71
44436.29,14.2,12.71,1.7,0.75,10,544.94
44436.33,14.89,12.81,1.31,0.68,10,545.32
44436.38,15,12.85,1.54,0.72,9.95,545.55
44436.42,16.68,12.79,1.83,0.79,10,545.77
44436.46,18.04,12.54,2.03,0.78,9.75,545.9
44436.5,18.5,12.58,1.86,0.88,10,545.81
44436.54,18.91,12.52,2.06,1,9.78,545.51
44436.58,18.01,12.54,2.3,1.06,10,545.21
44436.62,18.02,12.84,1.75,1.33,9.99,545.01
44436.67,17.62,13.02,1.93,1.31,10,545.01
44436.71,17.51,13.48,1.13,1.74,10,544.74
44436.75,17.19,13.16,0.91,2.6,10,544.05
44436.79,17,13.88,0.87,2.68,10,545.34
44436.83,17.32,14.46,0.82,2.75,10,545.43
44436.88,17.25,14.9,0.89,2.63,10,546.07
44436.92,16.62,15.15,0.8,2.99,10,546.29
44436.96,15.09,14.51,1.01,2.46,10,546.48
44437,15.31,14.59,0.72,2.14,10,546.71
44437.04,14.97,14.34,0.95,2,10,546.64
44437.08,15.04,14.42,0.87,1.96,10,546.4
44437.12,15.3,14.28,0.85,1.9,10,546.26
44437.17,14.58,13.92,0.88,1.87,10,546.11
44437.21,14.73,13.96,0.77,1.88,10,545.99
44437.25,15.09,14.43,0.45,2,10,546.38
44437.29,15,14.27,0.94,1.76,10,546.6
44437.33,14.58,14.05,1.32,1.32,10,546.83
44437.38,14.11,13.77,1.93,1.18,9.95,546.72
44437.42,16.39,14.82,1.71,1.35,9.79,546.87
44437.46,15.89,14.5,1.78,1.43,9.88,547.08
44437.5,15.84,14.15,1.74,1.46,9.61,547.05
44437.54,17.49,14.25,1.62,1.58,9.68,547.07
44437.58,17.61,14.89,1.39,1.79,9.91,546.88
44437.62,17.64,15,1.03,2.03,9.95,546.85
44437.67,16.59,14.12,0.95,2.6,9.96,546.62
44437.71,16.9,14.46,1.24,2.84,9.84,546.33
44437.75,15.4,14.41,1.49,0.19,9.8,545.91
44437.79,15.82,14.34,1.67,0.04,10,546.62
44437.83,15.55,14.79,1.7,0.1,10,547.07
44437.88,15.22,14.55,1.55,0.34,10,547.6
44437.92,14.97,14.2,1.26,0.13,10,548.1
44437.96,12.99,12.96,1.55,0.19,10,548.31
44438,13.03,13.01,1.57,0.33,10,548.35
44438.04,12.49,12.49,1.45,0.32,10,548.66
44438.08,12.42,12.39,1.45,0.22,10,548.29
44438.12,12.28,12.08,1.33,0.32,10,548.19
44438.17,11.91,11.83,1.27,0.24,10,548.02
44438.21,11.84,11.84,1.2,0.23,10,547.74
44438.25,11.97,11.66,1.3,0.18,10,547.69
44438.29,11.76,11.63,1.33,0.19,10,548.05
44438.33,11.53,11.53,1.34,0.3,10,548.11
44438.38,11.4,11.4,1.37,0.33,10,548.42
44438.42,13,12.24,1.5,0.36,10,548.5
44438.46,12.58,12.48,1.74,0.36,10,548.86
44438.5,11.73,11.53,1.72,0.42,10,548.79
44438.54,12.69,11.62,1.73,0.42,10,548.79
44438.58,13.1,11.67,1.79,0.48,10,548.49
44438.62,13.07,11.66,1.94,0.55,10,548.18
44438.67,12.49,10.95,2.14,0.6,10,548
44438.71,12.79,11.22,1.96,0.6,10,548.08
44438.75,10.58,9.79,1.91,0.61,10,548.16
44438.79,10.52,9.87,1.71,0.58,10,548.03
44438.83,10.44,9.58,1.65,0.39,10,548.66
44438.88,10.46,9.51,1.48,0.54,10,549.11
44438.92,9.96,9.21,1.42,0.7,10,549.23
44438.96,9,8.44,1.24,0.7,10,549.45
44439,9.1,8.38,1.05,0.67,10,549.5
44439.04,9.05,8.46,0.94,0.88,10,549.46
44439.08,9.21,8.39,0.9,1.18,10,548.96
44439.12,9.34,8.45,0.87,1.22,10,548.71
44439.17,9.01,7.97,0.92,1.27,10,548.64
44439.21,9.14,8.02,0.84,1.08,10,548.4
44439.25,9.56,8.11,1.17,1.24,10,548.5
44439.29,9.71,8.09,1.35,0.78,10,548.83
44439.33,9.78,8,1.33,0.79,10,548.81
44439.38,9.81,7.84,1.21,0.76,10,549
44439.42,11.3,8,1.24,0.54,10,549.26
44439.46,11.22,8.17,1.23,0.53,10,549.25
44439.5,10.86,8.28,1.27,0.44,10,549.12
44439.54,11.85,8.63,1.52,0.46,10,549.11
44439.58,11.75,8.75,1.67,0.51,10,548.66
44439.62,12.4,9.08,1.71,0.61,10,548.59
44439.67,11.43,8.91,1.81,0.61,10,548.08
44439.71,11.47,8.99,1.86,0.69,10,547.97
44439.75,9.33,8.61,2,0.78,10,548.63
44439.79,9.3,8.55,1.9,0.52,10,548.78
44439.83,9.5,8.83,1.99,0.71,10,549.21
44439.88,9.42,8.81,1.84,0.85,10,549.39
44439.92,9.28,8.73,1.62,0.82,10,549.68
44439.96,8.55,8.12,1.22,0.93,10,549.95
44440,8.57,8,1.01,1.28,10,549.85
44440.04,8.55,7.96,0.7,1.42,10,550
44440.08,8.51,7.7,0.72,1.53,10,549.61
44440.12,8.67,7.49,0.86,1.78,10,549.44
44440.17,8.66,7.06,0.95,1.9,10,549.16
44440.21,8.69,6.91,1.02,1.87,10,549.21
44440.25,8.42,5.27,1.17,1.7,10,549.67
44440.29,8.52,5.11,1.08,1.75,10,549.57
44440.33,8.28,4.99,0.79,1.75,10,549.9
44440.38,8.02,5.21,0.96,1.58,10,550.04
44440.42,9.47,5.7,0.56,1.64,10,550.12
44440.46,9.25,5.99,0.43,1.41,10,550.2
44440.5,9.7,6.58,0.76,1.21,10,550.23
44440.54,11.89,7.63,0.82,1.12,10,549.93
